index,frameID,groupID,x,y,w,h
13164,14630.0,908.0,8.66,105.15,444.08,241.72
13165,14631.0,898.0,323.96,181.28,55.07,38.83
13166,14631.0,908.0,8.66,105.15,444.08,241.72
13167,14632.0,898.0,323.96,181.28,55.07,38.83
13168,14632.0,908.0,8.66,105.15,444.08,241.72
13169,14633.0,898.0,323.96,181.28,55.07,38.83
13170,14633.0,908.0,8.66,105.15,444.08,241.72
13171,14634.0,898.0,323.96,181.28,55.07,38.83
13172,14634.0,908.0,8.66,105.15,444.08,241.72
13173,14635.0,898.0,323.96,181.28,55.07,38.83
13174,14635.0,908.0,8.66,105.15,444.08,241.72
13175,14636.0,898.0,323.96,181.28,55.07,38.83
13176,14636.0,908.0,8.66,105.15,444.08,241.72
13177,14637.0,898.0,323.96,181.28,55.07,38.83
13178,14637.0,908.0,8.66,105.15,444.08,241.72
13179,14638.0,898.0,323.96,181.28,55.07,38.83
13180,14638.0,908.0,8.66,105.15,444.08,241.72
13181,14639.0,898.0,323.96,181.28,55.07,38.83
13182,14639.0,908.0,8.66,105.15,444.08,241.72
13183,14640.0,898.0,323.96,181.28,55.07,38.83
13184,14640.0,908.0,8.66,105.15,444.08,241.72
13185,14641.0,898.0,323.96,181.28,55.07,38.83
13186,14641.0,908.0,8.66,105.15,444.08,241.72
13187,14642.0,898.0,323.96,181.28,55.07,38.83
13188,14642.0,908.0,8.66,105.15,444.08,241.72
13189,14643.0,898.0,323.96,181.28,55.07,38.83
13190,14643.0,908.0,8.66,105.15,444.08,241.72
13191,14644.0,898.0,323.96,181.28,55.07,38.83
13192,14644.0,908.0,8.66,105.15,444.08,241.72
13193,14645.0,898.0,323.96,181.28,55.07,38.83
13194,14645.0,908.0,8.66,105.15,444.08,241.72
13195,14646.0,898.0,323.96,181.28,55.07,38.83
13196,14646.0,908.0,8.66,105.15,444.08,241.72
13197,14647.0,898.0,323.96,181.28,55.07,38.83
13198,14647.0,908.0,8.66,105.15,444.08,241.72
13199,14648.0,898.0,323.96,181.28,55.07,38.83
13200,14648.0,908.0,8.66,105.15,444.08,241.72
13201,14649.0,898.0,323.96,181.28,55.07,38.83
13202,14649.0,908.0,8.66,105.15,444.08,241.72
13203,14650.0,898.0,323.96,181.28,55.07,38.83
13204,14650.0,908.0,8.66,105.15,444.08,241.72
13205,14651.0,898.0,323.96,181.28,55.07,38.83
13206,14651.0,908.0,8.66,105.15,444.08,241.72
13207,14652.0,898.0,323.96,181.28,55.07,38.83
13208,14652.0,908.0,8.66,105.15,444.08,241.72
13209,14653.0,898.0,323.96,181.28,55.07,38.83
13210,14653.0,908.0,8.66,105.15,444.08,241.72
13211,14654.0,898.0,323.96,181.28,55.07,38.83
13212,14654.0,908.0,8.66,105.15,444.08,241.72
13213,14655.0,898.0,323.96,181.28,55.07,38.83
13214,14655.0,908.0,8.66,105.15,444.08,241.72
13215,14656.0,898.0,323.96,181.28,55.07,38.83
13216,14656.0,908.0,8.66,105.15,444.08,254.85
13217,14657.0,898.0,323.96,181.28,55.07,38.83
13218,14657.0,908.0,8.66,105.15,444.08,254.85
13219,14658.0,898.0,323.96,181.28,55.07,38.83
13220,14658.0,908.0,190.83,109.97,261.91,250.03
13221,14659.0,898.0,323.96,181.28,55.07,38.83
13222,14659.0,908.0,190.83,109.97,261.91,250.03
13223,14660.0,898.0,323.96,181.28,55.07,38.83
13224,14660.0,908.0,190.83,109.97,261.91,250.03
13225,14661.0,898.0,323.96,181.28,55.07,38.83
13226,14661.0,908.0,190.83,109.97,261.91,250.03
13227,14662.0,898.0,323.96,181.28,55.07,38.83
13228,14662.0,908.0,190.83,109.97,261.91,250.03
13229,14663.0,898.0,323.96,181.28,55.07,38.83
13230,14663.0,908.0,190.83,109.97,261.91,250.03
13231,14664.0,898.0,323.96,181.28,55.07,38.83
13232,14664.0,908.0,190.83,109.97,261.91,250.03
13233,14665.0,898.0,323.96,181.28,55.07,38.83
13234,14665.0,908.0,190.83,109.97,261.91,250.03
13235,14666.0,898.0,323.96,181.28,55.07,38.83
13236,14666.0,908.0,190.83,109.97,261.91,250.03
13237,14667.0,898.0,323.96,181.28,55.07,38.83
13238,14668.0,898.0,323.96,181.28,55.07,38.83
13239,14668.0,908.0,190.83,109.97,261.91,250.03
13240,14669.0,898.0,323.96,181.28,55.07,38.83
13241,14669.0,908.0,190.83,109.97,261.91,250.03
13242,14669.0,921.0,94.78,70.88,299.97,286.02
13243,14670.0,898.0,323.96,181.28,55.07,38.83
13244,14670.0,908.0,190.83,109.97,261.91,250.03
13245,14671.0,898.0,323.96,181.28,55.07,38.83
13246,14672.0,898.0,180.64,161.11,198.39,78.79
13247,14673.0,898.0,180.64,161.11,198.39,78.79
13248,14674.0,898.0,180.64,161.11,198.39,78.79
13249,14675.0,898.0,180.64,161.11,198.39,78.79
13250,14675.0,908.0,190.83,109.97,261.91,250.03
13251,14676.0,898.0,180.64,161.11,198.39,78.79
13252,14676.0,908.0,190.83,109.97,261.91,250.03
13253,14677.0,898.0,180.64,161.11,198.39,78.79
13254,14677.0,908.0,190.83,109.97,261.91,250.03
13255,14678.0,898.0,323.96,181.28,55.07,38.83
13256,14678.0,908.0,190.83,109.97,261.91,250.03
13257,14679.0,898.0,323.96,181.28,55.07,38.83
13258,14679.0,908.0,190.83,109.97,261.91,250.03
13259,14680.0,898.0,323.96,181.28,55.07,38.83
13260,14681.0,898.0,323.96,181.28,55.07,38.83
13261,14682.0,898.0,323.96,181.28,55.07,38.83
13262,14683.0,898.0,323.96,181.28,55.07,38.83
13263,14684.0,898.0,323.96,181.28,55.07,38.83
13264,14685.0,898.0,323.96,181.28,55.07,38.83
13265,14685.0,908.0,8.66,105.15,444.08,241.72
13266,14685.0,922.0,8.7,173.19,312.6,186.39
13267,14686.0,898.0,180.64,161.11,154.37,78.79
13268,14687.0,898.0,180.64,161.11,154.37,78.79
13269,14687.0,922.0,8.7,173.19,312.6,186.39
13270,14688.0,922.0,8.7,173.19,312.6,186.39
13271,14689.0,898.0,323.96,181.28,55.07,38.83
13272,14689.0,922.0,8.7,173.19,312.6,186.39
13273,14690.0,922.0,8.7,173.19,312.6,186.39
13274,14691.0,898.0,9.1,72.31,325.91,290.4
13275,14692.0,908.0,8.66,105.15,444.08,241.72
13276,14692.0,898.0,9.1,72.31,325.91,290.4
13277,14693.0,908.0,8.66,105.15,444.08,241.72
13278,14693.0,898.0,9.1,72.31,325.91,290.4
13279,14694.0,908.0,8.66,105.15,444.08,241.72
13280,14694.0,898.0,9.1,72.31,325.91,290.4
13281,14695.0,908.0,8.66,105.15,444.08,241.72
13282,14695.0,898.0,180.64,161.11,154.37,78.79
13283,14696.0,908.0,8.66,105.15,444.08,254.85
13284,14696.0,898.0,180.64,161.11,154.37,78.79
13285,14697.0,908.0,8.66,105.15,444.08,254.85
13286,14697.0,898.0,180.64,161.11,154.37,78.79
13287,14700.0,908.0,8.66,105.15,573.72,241.72
13288,14701.0,908.0,8.66,105.15,573.72,241.72
13289,14702.0,908.0,8.66,105.15,573.72,241.72
13290,14703.0,908.0,8.66,105.15,573.72,241.72
13291,14704.0,908.0,8.66,105.15,573.72,241.72
13292,14705.0,908.0,8.66,105.15,573.72,241.72
13293,14706.0,908.0,8.66,105.15,573.72,241.72
13294,14707.0,908.0,8.66,105.15,573.72,241.72
13295,14708.0,908.0,8.66,105.15,573.72,241.72
13296,14709.0,908.0,8.66,105.15,573.72,241.72
13297,14710.0,908.0,8.66,105.15,573.72,241.72
13298,14711.0,908.0,8.66,105.15,573.72,241.72
13299,14712.0,908.0,8.66,105.15,573.72,241.72
13300,14713.0,908.0,8.66,105.15,573.72,241.72
13301,14717.0,922.0,8.7,178.61,358.83,180.97
13302,14718.0,922.0,8.7,178.61,358.83,180.97
13303,14723.0,923.0,94.78,70.88,346.41,286.02
13304,14724.0,923.0,94.78,70.88,346.41,286.02
13305,14725.0,923.0,94.78,70.88,346.41,286.02
13306,14727.0,923.0,94.78,70.88,346.41,286.02
13307,14728.0,923.0,94.78,70.88,346.41,286.02
13308,14729.0,923.0,94.78,70.88,346.41,286.02
13309,14740.0,922.0,8.7,178.61,358.83,180.97
13310,14741.0,922.0,8.7,178.61,358.83,180.97
13311,14745.0,922.0,8.7,178.61,358.83,180.97
13312,14746.0,922.0,8.7,178.61,358.83,180.97
13313,14753.0,924.0,273.72,173.19,47.58,32.63
13314,14754.0,924.0,273.72,177.56,18.43,28.26
13315,14755.0,924.0,273.72,177.56,18.43,28.26
13316,14756.0,924.0,273.72,173.19,47.58,32.63
13317,14757.0,924.0,273.72,173.19,47.58,32.63
13318,14758.0,924.0,273.72,177.56,18.43,28.26
13319,14759.0,924.0,273.72,177.56,18.43,28.26
13320,14760.0,924.0,273.72,177.56,18.43,28.26
13321,14761.0,924.0,273.72,177.56,18.43,28.26
13322,14762.0,924.0,273.72,177.56,18.43,28.26
13323,14763.0,924.0,273.72,177.56,18.43,28.26
13324,14764.0,924.0,273.72,177.56,18.43,28.26
13325,14765.0,923.0,94.78,70.88,322.98,286.02
13326,14765.0,924.0,273.72,177.56,18.43,28.26
13327,14766.0,923.0,94.78,70.88,322.98,286.02
13328,14766.0,922.0,8.7,178.61,358.83,180.97
13329,14766.0,924.0,280.42,173.19,40.88,32.63
13330,14767.0,922.0,8.7,170.0,358.83,189.58
13331,14767.0,924.0,280.42,173.19,40.88,32.63
13332,14768.0,922.0,8.7,170.0,358.83,189.58
13333,14768.0,924.0,280.42,173.19,40.88,32.63
13334,14769.0,922.0,8.7,170.0,358.83,189.58
13335,14769.0,924.0,273.72,173.19,47.58,32.63
13336,14770.0,908.0,8.66,70.88,292.84,286.02
13337,14770.0,922.0,8.7,170.0,358.83,189.58
13338,14770.0,924.0,273.72,173.19,47.58,32.63
13339,14771.0,922.0,8.7,178.61,358.83,180.97
13340,14771.0,924.0,273.72,177.56,18.43,28.26
13341,14772.0,922.0,8.7,178.61,358.83,180.97
13342,14772.0,924.0,273.72,177.56,18.43,28.26
13343,14773.0,922.0,8.7,178.61,358.83,180.97
13344,14774.0,922.0,8.7,170.0,358.83,189.58
13345,14775.0,922.0,8.7,170.0,358.83,189.58
13346,14776.0,922.0,8.7,170.0,358.83,189.58
13347,14777.0,922.0,8.7,170.0,358.83,189.58
13348,14778.0,922.0,8.7,178.61,358.83,180.97
13349,14779.0,922.0,8.7,178.61,358.83,180.97
13350,14779.0,925.0,5.82,84.86,276.69,265.75
13351,14780.0,925.0,5.82,84.86,276.69,265.75
13352,14780.0,922.0,324.13,170.0,43.4,27.69
13353,14781.0,922.0,324.13,170.0,43.4,27.69
13354,14785.0,923.0,94.78,70.88,334.04,286.02
13355,14786.0,923.0,94.78,70.88,334.04,286.02
13356,14787.0,923.0,94.78,70.88,334.04,286.02
13357,14792.0,923.0,411.02,175.69,17.8,23.22
13358,14793.0,922.0,8.7,178.61,358.83,180.97
13359,14794.0,922.0,8.7,178.61,358.83,180.97
13360,14795.0,922.0,8.7,178.61,358.83,180.97
13361,14796.0,922.0,8.7,178.61,358.83,180.97
13362,14801.0,922.0,8.7,175.69,420.12,183.89
13363,14802.0,922.0,8.7,175.69,420.12,183.89
13364,14803.0,922.0,8.7,175.69,420.12,183.89
13365,14804.0,922.0,8.7,175.69,420.12,183.89
13366,14805.0,922.0,8.7,175.69,420.12,183.89
13367,14806.0,922.0,8.7,175.69,420.12,183.89
13368,14807.0,908.0,8.66,105.15,628.74,241.72
13369,14807.0,922.0,8.7,175.69,420.12,183.89
13370,14808.0,908.0,8.66,105.15,628.74,241.72
13371,14808.0,922.0,8.7,175.69,420.12,183.89
13372,14809.0,908.0,8.66,105.15,628.74,241.72
13373,14809.0,922.0,8.7,178.61,398.58,180.97
13374,14819.0,926.0,553.24,182.2,29.14,60.7
13375,14824.0,927.0,221.37,188.26,57.69,48.26
13376,14825.0,927.0,221.37,188.26,57.69,48.26
13377,14826.0,927.0,221.37,188.26,57.69,48.26
13378,14827.0,927.0,221.37,188.26,57.69,48.26
13379,14828.0,927.0,221.37,188.26,57.69,48.26
13380,14829.0,926.0,553.24,182.2,29.14,60.7
13381,14829.0,927.0,221.37,188.26,57.69,48.26
13382,14831.0,928.0,293.53,190.77,51.01,47.3
13383,14833.0,926.0,553.24,182.2,29.14,60.7
13384,14833.0,929.0,194.34,147.73,443.06,136.58
13385,14834.0,929.0,194.34,147.73,443.06,136.58
13386,14835.0,929.0,194.34,147.73,443.06,136.58
13387,14842.0,929.0,194.34,147.73,443.06,136.58
13388,14846.0,929.0,157.62,147.73,479.78,136.58
13389,14847.0,929.0,157.62,147.73,479.78,136.58
13390,14848.0,929.0,157.62,147.73,479.78,136.58
13391,14849.0,929.0,157.62,147.73,479.78,136.58
13392,14849.0,928.0,208.53,190.5,136.01,59.71
13393,14850.0,928.0,208.53,190.5,136.01,59.71
13394,14853.0,930.0,293.53,190.77,16.46,44.55
13395,14854.0,930.0,293.53,190.77,16.46,44.55
13396,14857.0,929.0,157.62,147.73,479.78,136.58
13397,14858.0,929.0,157.62,147.73,479.78,136.58
13398,14859.0,926.0,553.24,182.2,29.14,60.7
13399,14859.0,929.0,157.62,147.73,479.78,136.58
13400,14860.0,929.0,327.29,147.73,310.11,136.58
13401,14861.0,929.0,327.29,147.73,310.11,136.58
13402,14862.0,929.0,327.29,147.73,310.11,136.58
13403,14863.0,929.0,327.29,147.73,310.11,136.58
13404,14864.0,929.0,327.29,147.73,310.11,136.58
13405,14865.0,926.0,553.24,182.2,29.14,60.7
13406,14865.0,929.0,327.29,147.73,310.11,136.58
13407,14867.0,931.0,15.96,53.24,267.01,311.46
13408,14868.0,931.0,15.96,53.24,267.01,311.46
13409,14869.0,931.0,15.96,53.24,267.01,311.46
13410,14870.0,931.0,15.96,53.24,267.01,311.46
13411,14871.0,931.0,15.96,53.24,267.01,311.46
13412,14872.0,931.0,15.96,53.24,267.01,311.46
13413,14876.0,932.0,15.96,100.89,127.8,245.36
13414,14879.0,929.0,54.24,158.55,290.3,156.41
13415,14880.0,932.0,15.96,100.89,328.58,245.36
13416,14914.0,933.0,281.24,163.08,60.8,124.54
13417,14915.0,933.0,281.24,163.08,60.8,124.54
13418,14916.0,933.0,281.24,163.08,60.8,124.54
13419,14917.0,933.0,281.24,163.08,60.8,124.54
13420,14918.0,933.0,281.24,163.08,60.8,124.54
13421,14919.0,933.0,281.24,163.08,60.8,124.54
13422,14920.0,933.0,281.24,163.08,60.8,124.54
13423,14921.0,932.0,15.96,100.89,267.26,245.36
13424,14921.0,933.0,281.24,163.08,60.8,124.54
13425,14922.0,932.0,15.96,100.89,267.26,245.36
13426,14922.0,933.0,281.24,163.08,60.8,124.54
13427,14923.0,932.0,15.96,100.89,267.26,245.36
13428,14923.0,933.0,281.24,163.08,60.8,124.54
13429,14924.0,932.0,15.96,100.89,267.26,245.36
13430,14924.0,933.0,281.24,163.08,60.8,124.54
13431,14925.0,932.0,15.96,100.89,267.26,245.36
13432,14925.0,933.0,281.24,163.08,60.8,124.54
13433,14926.0,932.0,15.96,100.89,267.26,245.36
13434,14926.0,933.0,281.24,163.08,60.8,124.54
13435,14927.0,932.0,15.96,100.89,267.26,245.36
13436,14927.0,933.0,281.24,163.08,60.8,124.54
13437,14928.0,932.0,15.96,100.89,267.26,245.36
13438,14928.0,933.0,281.24,163.08,60.8,124.54
13439,14929.0,933.0,153.63,135.15,188.41,216.06
13440,14929.0,934.0,257.75,211.09,25.47,18.71
13441,14930.0,933.0,153.63,135.15,176.68,216.06
13442,14930.0,934.0,257.75,211.09,25.47,18.71
13443,14931.0,934.0,257.75,211.09,25.47,18.71
13444,14933.0,935.0,507.95,130.7,115.21,223.12
13445,14933.0,933.0,153.63,135.15,176.68,216.06
13446,14933.0,934.0,271.95,211.09,23.38,20.51
13447,14934.0,935.0,72.29,53.24,550.87,311.46
13448,14934.0,933.0,153.63,135.15,176.68,216.06
13449,14934.0,934.0,257.75,211.09,37.58,20.51
13450,14935.0,935.0,72.29,53.24,525.29,311.46
13451,14935.0,933.0,153.63,135.15,176.68,216.06
13452,14935.0,934.0,257.75,211.09,37.58,20.51
13453,14936.0,933.0,153.63,135.15,176.68,216.06
13454,14936.0,936.0,33.09,72.11,564.49,283.72
13455,14936.0,934.0,257.75,211.09,37.58,20.51
13456,14937.0,933.0,153.63,135.15,176.68,216.06
13457,14937.0,936.0,33.09,72.11,564.49,283.72
13458,14937.0,934.0,257.75,211.09,37.58,20.51
13459,14938.0,933.0,153.63,135.15,176.68,216.06
13460,14938.0,936.0,33.09,72.11,564.49,283.72
13461,14938.0,934.0,257.75,211.09,37.58,20.51
13462,14939.0,933.0,153.63,135.15,176.68,216.06
13463,14939.0,936.0,33.09,72.11,564.49,283.72
13464,14939.0,934.0,247.69,211.09,35.53,18.95
13465,14940.0,933.0,153.63,135.15,176.68,216.06
13466,14940.0,936.0,33.09,72.11,564.49,283.72
13467,14940.0,934.0,247.69,211.09,35.53,18.95
13468,14941.0,933.0,15.96,100.89,326.08,250.32
13469,14941.0,936.0,33.09,72.11,564.49,283.72
13470,14941.0,934.0,247.69,211.09,35.53,18.95
13471,14942.0,933.0,15.96,100.89,326.08,250.32
13472,14942.0,936.0,33.09,72.11,564.49,283.72
13473,14942.0,934.0,247.69,211.09,35.53,18.95
13474,14943.0,933.0,15.96,100.89,326.08,250.32
13475,14943.0,936.0,33.09,72.11,564.49,283.72
13476,14943.0,934.0,247.69,211.09,35.53,18.95
13477,14944.0,937.0,153.63,135.15,176.68,216.06
13478,14944.0,936.0,33.09,72.11,564.49,283.72
13479,14944.0,934.0,247.69,211.09,35.53,18.95
13480,14945.0,937.0,153.63,135.15,176.68,216.06
13481,14945.0,938.0,22.76,2.77,499.34,338.31
13482,14945.0,936.0,33.09,72.11,564.49,283.72
13483,14945.0,934.0,236.34,211.09,46.88,18.95
13484,14946.0,933.0,15.96,100.89,314.35,250.32
13485,14946.0,938.0,22.76,2.77,499.34,338.31
13486,14946.0,936.0,33.09,72.11,564.49,283.72
13487,14946.0,934.0,236.34,211.09,46.88,18.95
13488,14947.0,933.0,15.96,100.89,326.08,250.32
13489,14947.0,935.0,22.76,2.77,600.4,338.31
13490,14947.0,934.0,247.69,211.09,35.53,18.95
13491,14948.0,933.0,15.96,100.89,326.08,250.32
13492,14948.0,935.0,22.76,2.77,600.4,338.31
13493,14948.0,936.0,33.09,72.11,564.49,283.72
13494,14948.0,934.0,247.69,211.09,35.53,18.95
13495,14949.0,933.0,15.96,100.89,326.08,250.32
13496,14949.0,934.0,247.69,211.09,35.53,18.95
13497,14950.0,933.0,15.96,100.89,326.08,245.36
13498,14950.0,934.0,257.75,211.09,37.58,20.51
13499,14951.0,933.0,15.96,100.89,326.08,245.36
13500,14951.0,934.0,271.95,211.09,23.38,20.51
13501,14952.0,933.0,15.96,100.89,326.08,245.36
13502,14952.0,934.0,271.95,211.09,23.38,20.51
13503,14953.0,933.0,15.96,100.89,326.08,245.36
13504,14953.0,934.0,271.95,211.09,23.38,20.51
13505,14954.0,933.0,15.96,100.89,326.08,245.36
13506,14954.0,934.0,271.95,211.09,23.38,20.51
13507,14955.0,933.0,15.96,100.89,326.08,245.36
13508,14955.0,934.0,271.95,211.09,23.38,20.51
13509,14956.0,933.0,15.96,100.89,326.08,245.36
13510,14956.0,934.0,271.95,211.09,23.38,20.51
13511,14957.0,933.0,15.96,100.89,326.08,245.36
13512,14957.0,934.0,271.95,211.09,23.38,20.51
13513,14958.0,933.0,15.96,100.89,326.08,245.36
13514,14958.0,934.0,271.95,211.09,23.38,20.51
13515,14959.0,933.0,15.96,100.89,326.08,245.36
13516,14959.0,934.0,271.95,211.09,23.38,20.51
13517,14960.0,933.0,15.96,100.89,326.08,245.36
13518,14960.0,934.0,257.75,211.09,37.58,20.51
13519,14961.0,933.0,15.96,100.89,326.08,245.36
13520,14961.0,934.0,257.75,211.09,37.58,20.51
13521,14962.0,933.0,15.96,100.89,326.08,245.36
13522,14962.0,934.0,257.75,211.09,37.58,20.51
13523,14963.0,933.0,15.96,100.89,326.08,245.36
13524,14963.0,934.0,257.75,211.09,25.47,18.71
13525,14964.0,933.0,15.96,100.89,326.08,250.32
13526,14964.0,938.0,22.76,2.77,499.34,338.31
13527,14964.0,934.0,247.69,211.09,35.53,18.95
13528,14965.0,933.0,15.96,100.89,326.08,250.32
13529,14965.0,938.0,22.76,2.77,499.34,338.31
13530,14965.0,934.0,247.69,211.09,35.53,18.95
13531,14966.0,933.0,15.96,100.89,326.08,245.36
13532,14966.0,934.0,247.69,211.09,35.53,18.95
13533,14967.0,933.0,15.96,100.89,326.08,245.36
13534,14967.0,934.0,247.69,211.09,47.64,20.51
13535,14967.0,939.0,162.62,204.78,23.6,25.48
13536,14968.0,933.0,15.96,100.89,326.08,245.36
13537,14968.0,934.0,247.69,211.09,47.64,20.51
13538,14969.0,933.0,15.96,100.89,326.08,245.36
13539,14969.0,934.0,257.75,211.09,37.58,20.51
13540,14970.0,933.0,15.96,100.89,326.08,245.36
13541,14970.0,934.0,236.34,211.09,58.99,20.51
13542,14971.0,933.0,15.96,100.89,326.08,245.36
13543,14971.0,934.0,236.34,212.62,23.51,17.42
13544,14972.0,933.0,15.96,100.89,326.08,245.36
13545,14972.0,934.0,236.34,212.62,23.51,17.42
13546,14973.0,933.0,15.96,100.89,326.08,245.36
13547,14973.0,940.0,499.01,200.09,124.15,61.09
13548,14973.0,934.0,235.41,212.62,24.44,19.91
13549,14974.0,933.0,15.96,100.89,326.08,250.32
13550,14974.0,934.0,235.41,212.62,24.44,19.91
13551,14975.0,933.0,15.96,100.89,326.08,250.32
13552,14975.0,934.0,235.41,212.62,24.44,19.91
13553,14976.0,933.0,15.96,100.89,326.08,245.36
13554,14976.0,938.0,22.76,2.77,499.34,338.31
13555,14976.0,934.0,235.41,212.62,24.44,19.91
13556,14977.0,933.0,15.96,100.89,326.08,250.32
13557,14977.0,934.0,235.41,212.62,24.44,19.91
13558,14978.0,933.0,15.96,100.89,326.08,250.32
13559,14978.0,938.0,22.76,2.77,499.34,338.31
13560,14978.0,934.0,218.56,212.62,41.29,23.28
13561,14979.0,933.0,15.96,100.89,326.08,245.36
13562,14979.0,938.0,22.76,2.77,499.34,338.31
13563,14979.0,934.0,218.56,214.49,28.8,21.41
13564,14980.0,933.0,15.96,100.89,326.08,245.36
13565,14980.0,938.0,22.76,2.77,499.34,338.31
13566,14980.0,934.0,210.36,214.49,37.0,22.07
13567,14981.0,933.0,15.96,100.89,326.08,245.36
13568,14981.0,938.0,22.76,2.77,499.34,338.31
13569,14981.0,934.0,210.36,214.49,37.0,22.07
13570,14982.0,933.0,15.96,100.89,326.08,245.36
13571,14982.0,938.0,22.76,2.77,499.34,338.31
13572,14982.0,934.0,210.36,214.49,37.0,22.07
13573,14983.0,933.0,15.96,100.89,326.08,245.36
13574,14983.0,941.0,433.95,217.05,57.79,40.94
13575,14983.0,934.0,210.36,214.49,37.0,22.07
13576,14984.0,933.0,15.96,100.89,326.08,245.36
13577,14984.0,934.0,218.56,212.62,41.29,23.28
13578,14984.0,941.0,468.61,200.09,50.99,61.09
13579,14985.0,933.0,15.96,100.89,301.66,245.36
13580,14985.0,934.0,218.56,212.62,41.29,23.28
13581,14986.0,933.0,15.96,100.89,301.66,245.36
13582,14986.0,934.0,235.41,212.62,24.44,19.91
13583,14987.0,933.0,15.96,100.89,365.3,245.36
13584,14987.0,934.0,235.41,212.62,24.44,19.91
13585,14988.0,933.0,15.96,100.89,365.3,245.36
13586,14988.0,934.0,235.41,212.62,24.44,19.91
13587,14989.0,933.0,15.96,100.89,365.3,245.36
13588,14989.0,934.0,235.41,212.62,24.44,19.91
13589,14990.0,933.0,15.96,100.89,365.3,245.36
13590,14990.0,934.0,236.34,212.62,23.51,17.42
13591,14991.0,933.0,15.96,100.89,365.3,245.36
13592,14991.0,940.0,439.09,201.16,184.07,62.06
13593,14991.0,934.0,236.34,212.62,23.51,17.42
13594,14992.0,933.0,15.96,100.89,365.3,250.32
13595,14992.0,940.0,439.09,201.16,184.07,62.06
13596,14992.0,934.0,218.56,212.62,41.29,23.28
13597,14993.0,933.0,15.96,100.89,365.3,250.32
13598,14993.0,934.0,218.56,212.62,41.29,23.28
13599,14994.0,933.0,15.96,100.89,365.3,250.32
13600,14994.0,934.0,218.56,212.62,41.29,23.28
13601,14995.0,933.0,15.96,100.89,365.3,250.32
13602,14995.0,940.0,439.0,201.16,184.16,65.22
13603,14995.0,934.0,235.41,212.62,24.44,19.91
13604,14996.0,933.0,15.96,100.89,365.3,250.32
13605,14996.0,940.0,439.0,201.16,184.16,65.22
13606,14996.0,934.0,235.41,212.62,24.44,19.91
13607,14997.0,933.0,153.63,135.15,227.63,216.06
13608,14997.0,934.0,235.41,212.62,24.44,19.91
13609,14998.0,933.0,153.63,135.15,227.63,216.06
13610,14998.0,934.0,235.41,212.62,24.44,19.91
13611,14998.0,940.0,429.62,206.77,32.85,59.61
13612,14999.0,933.0,153.63,135.15,227.63,216.06
13613,14999.0,934.0,235.41,212.62,24.44,19.91
13614,14999.0,940.0,429.62,206.77,32.85,59.61
13615,15000.0,933.0,153.63,135.15,227.63,216.06
13616,15000.0,934.0,235.41,212.62,24.44,19.91
13617,15000.0,940.0,429.62,206.77,32.85,59.61
13618,15003.0,942.0,269.16,162.87,22.43,29.88
13619,15003.0,943.0,330.96,171.67,24.85,26.22
13620,15004.0,942.0,269.16,162.87,22.43,29.88
13621,15004.0,943.0,330.96,171.67,24.85,26.22
13622,15005.0,942.0,269.16,162.87,22.43,29.88
13623,15005.0,943.0,330.96,171.67,24.85,26.22
13624,15006.0,942.0,269.16,162.87,22.43,29.88
13625,15006.0,943.0,330.96,171.67,24.85,26.22
13626,15007.0,942.0,269.16,162.87,22.43,29.88
13627,15007.0,943.0,330.96,171.67,24.85,26.22
13628,15008.0,942.0,269.16,162.87,22.43,29.88
13629,15008.0,943.0,330.96,171.67,24.85,26.22
13630,15009.0,942.0,269.16,162.87,22.43,29.88
13631,15009.0,943.0,330.96,171.67,24.85,26.22
13632,15010.0,943.0,330.96,171.67,24.85,26.22
13633,15012.0,942.0,281.71,162.87,37.38,34.74
13634,15013.0,942.0,281.71,162.87,37.38,34.74
13635,15014.0,942.0,281.71,162.87,37.38,34.74
13636,15014.0,943.0,345.65,171.67,48.44,26.42
13637,15015.0,942.0,281.71,162.87,37.38,34.74
13638,15015.0,943.0,345.65,171.67,48.44,26.42
13639,15016.0,942.0,281.71,162.87,37.38,34.74
13640,15016.0,943.0,345.65,171.67,48.44,26.42
13641,15017.0,942.0,281.71,162.87,37.38,34.74
13642,15017.0,943.0,345.65,171.67,48.44,26.42
13643,15018.0,942.0,281.71,162.87,37.38,34.74
13644,15018.0,943.0,345.65,171.67,48.44,26.42
13645,15019.0,943.0,345.65,171.67,48.44,26.42
13646,15020.0,942.0,269.16,162.87,22.43,29.88
13647,15020.0,943.0,330.96,171.67,63.13,26.42
13648,15021.0,942.0,269.16,162.87,22.43,29.88
13649,15021.0,943.0,330.96,171.67,46.04,26.22
13650,15022.0,942.0,269.16,162.87,22.43,29.88
13651,15022.0,943.0,330.96,171.67,46.04,26.22
13652,15023.0,944.0,269.16,164.04,22.78,32.93
13653,15023.0,943.0,330.96,171.67,24.85,26.22
13654,15024.0,944.0,269.16,164.04,22.78,32.93
13655,15024.0,943.0,330.96,171.67,24.85,26.22
13656,15025.0,943.0,330.96,171.67,24.85,26.22
13657,15026.0,945.0,309.26,168.95,30.15,28.66
13658,15026.0,944.0,279.47,164.64,12.47,35.56
13659,15027.0,945.0,309.26,168.95,30.15,28.66
13660,15027.0,944.0,279.47,164.64,12.47,35.56
13661,15028.0,945.0,309.26,168.95,30.15,28.66
13662,15028.0,944.0,279.47,164.64,12.47,35.56
